ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,NAME_3_CHINESE
8,Guizhou,82,Qiandongnan Miao and Dong,493,Shibing,施秉县
8,Guizhou,82,Qiandongnan Miao and Dong,494,Taijiang,台江县
8,Guizhou,82,Qiandongnan Miao and Dong,495,Tianzhu,天柱县
8,Guizhou,82,Qiandongnan Miao and Dong,496,Zhenyuan,镇远县
8,Guizhou,83,Qiannan Buyei and Miao,497,Changshun,长顺县
8,Guizhou,83,Qiannan Buyei and Miao,498,Dushan,独山县
8,Guizhou,83,Qiannan Buyei and Miao,499,Duyun,都匀市
8,Guizhou,83,Qiannan Buyei and Miao,500,Fuquan,福泉市
8,Guizhou,83,Qiannan Buyei and Miao,501,Guiding,贵定县
8,Guizhou,83,Qiannan Buyei and Miao,502,Huaxi,花溪区
8,Guizhou,83,Qiannan Buyei and Miao,503,Libo,荔波县
8,Guizhou,83,Qiannan Buyei and Miao,504,Longli,龙里县
8,Guizhou,83,Qiannan Buyei and Miao,505,Luodian,罗甸县
8,Guizhou,83,Qiannan Buyei and Miao,506,Pingtang,平塘县
8,Guizhou,83,Qiannan Buyei and Miao,507,Sandu Shui,三都水族自治县
8,Guizhou,83,Qiannan Buyei and Miao,508,Weng'an,瓮安县
8,Guizhou,84,Qianxinan Buyei and Miao,509,Anlong,安龙县
8,Guizhou,84,Qianxinan Buyei and Miao,510,Ceheng,册亨县
8,Guizhou,84,Qianxinan Buyei and Miao,511,Pu'an,普安县
8,Guizhou,84,Qianxinan Buyei and Miao,512,Qinglong,晴隆县
8,Guizhou,84,Qianxinan Buyei and Miao,513,Wangmo,望谟县
8,Guizhou,84,Qianxinan Buyei and Miao,514,Xingren,兴仁县
8,Guizhou,84,Qianxinan Buyei and Miao,515,Xingyi,兴义市
8,Guizhou,84,Qianxinan Buyei and Miao,516,Zhenfeng,贞丰县
8,Guizhou,85,Tongren,517,Dejiang,德江县
8,Guizhou,85,Tongren,518,Jiangkou,江口县
8,Guizhou,85,Tongren,519,Shiqian,石阡县
8,Guizhou,85,Tongren,520,Sinan,思南县
8,Guizhou,85,Tongren,521,Songtao Miao,松桃苗族自治县
8,Guizhou,85,Tongren,522,Tongren,铜仁市
8,Guizhou,85,Tongren,523,Wanshan Special,万山特区
8,Guizhou,85,Tongren,524,Yanhe Tujia,沿河土家族自治县
8,Guizhou,85,Tongren,525,Yinjiang Tujia and Miao,苗族自治县
8,Guizhou,85,Tongren,526,Yuping Dong,玉屏侗族自治县
8,Guizhou,86,Zunyi,527,Chishui,赤水市
8,Guizhou,86,Zunyi,528,Daozhen Gelao and Miao,苗族自治县
8,Guizhou,86,Zunyi,529,Fenggang,凤冈县
8,Guizhou,86,Zunyi,530,Meitan,湄潭县
8,Guizhou,86,Zunyi,531,Renhuai,仁怀市
8,Guizhou,86,Zunyi,532,Suiyang,绥阳县
8,Guizhou,86,Zunyi,533,Tongzi,桐梓县
8,Guizhou,86,Zunyi,534,Wuchuan Gelao and Miao,苗族自治县
8,Guizhou,86,Zunyi,535,Xishui,习水县
8,Guizhou,86,Zunyi,536,Yuqing,余庆县
8,Guizhou,86,Zunyi,537,Zheng'an,正安县
8,Guizhou,86,Zunyi,538,Zunyi Shì,遵义市
8,Guizhou,86,Zunyi,539,Zunyi Xiàn,遵义县
9,Hainan,87,Haikou,540,Haikou,海口市
9,Hainan,87,Haikou,541,Qiongshan,琼山区
9,Hainan,88,Hainan,542,Baisha Li,白沙黎族自治县
9,Hainan,88,Hainan,543,Baoting Li,保亭黎族苗族自治县
9,Hainan,88,Hainan,544,Changjiang Li,昌江黎族自治县
9,Hainan,88,Hainan,545,Chengmai,澄迈县
9,Hainan,88,Hainan,546,Danzhou,儋州市
9,Hainan,88,Hainan,547,Ding An,定安县
9,Hainan,88,Hainan,548,Dongfang,东方市
9,Hainan,88,Hainan,549,Ledong Li,乐东黎族自治县
9,Hainan,88,Hainan,550,Lingao,
9,Hainan,88,Hainan,551,Lingshui Li,陵水黎族自治县
9,Hainan,88,Hainan,552,Qionghai,
9,Hainan,88,Hainan,553,Qiongzhong Li and Miao,琼中黎族苗族自治县
9,Hainan,88,Hainan,554,Tunchang,
9,Hainan,88,Hainan,555,Wanning,万宁市
9,Hainan,88,Hainan,556,Wenchang,文昌市
9,Hainan,89,Sanya,557,Sanya,三亚市
10,Hebei,90,Baoding,558,Anguo,安国市
10,Hebei,90,Baoding,559,Anxin,安新县
10,Hebei,90,Baoding,560,Baoding,
10,Hebei,90,Baoding,561,Boye,博野县
10,Hebei,90,Baoding,562,Ding,
10,Hebei,90,Baoding,563,Dingxing,定兴县
10,Hebei,90,Baoding,564,Fuping,阜平县
10,Hebei,90,Baoding,565,Gaoyang,高阳县
10,Hebei,90,Baoding,566,Laishui,涞水县
10,Hebei,90,Baoding,567,Laiyuan,涞源县
10,Hebei,90,Baoding,568,Li,蠡县
10,Hebei,90,Baoding,569,Mancheng,满城县
10,Hebei,90,Baoding,570,Qing Yuan,
10,Hebei,90,Baoding,571,Quyang,曲阳县
10,Hebei,90,Baoding,572,Rongcheng,容城县
10,Hebei,90,Baoding,573,Tang,唐县
10,Hebei,90,Baoding,574,Wangdu,望都县
10,Hebei,90,Baoding,575,Wan,
10,Hebei,90,Baoding,576,Xincheng,
10,Hebei,90,Baoding,577,Xiong,雄县
10,Hebei,90,Baoding,578,Xushui,徐水县
10,Hebei,90,Baoding,579,Yi,易县
10,Hebei,90,Baoding,580,Zhuo,
10,Hebei,91,Cangzhou,581,Cang,沧县
10,Hebei,91,Cangzhou,582,Cangzhou,
10,Hebei,91,Cangzhou,583,Dongguang,东光县
10,Hebei,91,Cangzhou,584,Haixing,海兴县
10,Hebei,91,Cangzhou,585,Hejian,河间市
10,Hebei,91,Cangzhou,586,Huanghua,黄骅市
10,Hebei,91,Cangzhou,587,Jiaohe,
10,Hebei,91,Cangzhou,588,Mengcun Hui,孟村回族自治县
10,Hebei,91,Cangzhou,589,Nanpi,南皮县
10,Hebei,91,Cangzhou,590,Qing,
10,Hebei,91,Cangzhou,591,Renqiu,任丘市
10,Hebei,91,Cangzhou,592,Suning,肃宁县
10,Hebei,91,Cangzhou,593,Wuqiao,吴桥县
10,Hebei,91,Cangzhou,594,Xian,献县
10,Hebei,91,Cangzhou,595,Yanshan,盐山县
10,Hebei,92,Chengde,596,Chengde Shì,承德市
10,Hebei,92,Chengde,597,Chengde Xiàn,承德县
10,Hebei,92,Chengde,598,Fengning Manchu,丰宁满族自治县
10,Hebei,92,Chengde,599,Kuancheng Manchu,宽城满族自治县
10,Hebei,92,Chengde,600,Longhua,隆化县
10,Hebei,92,Chengde,601,Luanping,滦平县
10,Hebei,92,Chengde,602,Pingquan,平泉县
10,Hebei,92,Chengde,603,Weichang Manchu and Mongol,蒙古族自治县
10,Hebei,92,Chengde,604,Xinglong,兴隆县
10,Hebei,92,Chengde,605,Yingshouyingzikuang,鹰手营子矿区
10,Hebei,93,Handan,606,Cheng'an,成安县
10,Hebei,93,Handan,607,Ci,磁县
10,Hebei,93,Handan,608,Daming,大名县
10,Hebei,93,Handan,609,Feixiang,肥乡县
10,Hebei,93,Handan,610,Fengfengkuang,峰峰矿区
10,Hebei,93,Handan,611,Guangping,广平县
10,Hebei,93,Handan,612,Guantao,馆陶县
10,Hebei,93,Handan,613,Handan shì,邯郸市
10,Hebei,93,Handan,614,Handan Xiàn,邯郸县
10,Hebei,93,Handan,615,Jize,鸡泽县
10,Hebei,93,Handan,616,Linzhang,临漳县
10,Hebei,93,Handan,617,Qiu,邱县
10,Hebei,93,Handan,618,Quzhou,曲周县
10,Hebei,93,Handan,619,She,涉县
10,Hebei,93,Handan,620,Wei,魏县
10,Hebei,93,Handan,621,Wu'an,武安市
10,Hebei,93,Handan,622,Yongnian,永年县
10,Hebei,94,Hengshui,623,Anping,安平县
10,Hebei,94,Hengshui,624,Fucheng,阜城县
10,Hebei,94,Hengshui,625,Gucheng,故城县
10,Hebei,94,Hengshui,626,Hengshui,
10,Hebei,94,Hengshui,627,Jing,景县
10,Hebei,94,Hengshui,628,Ji,
10,Hebei,94,Hengshui,629,Raoyang,饶阳县
10,Hebei,94,Hengshui,630,Shen,
10,Hebei,94,Hengshui,631,Wuqiang,武强县
10,Hebei,94,Hengshui,632,Wuyi,武邑县
10,Hebei,94,Hengshui,633,Zaoqiang,枣强县
10,Hebei,95,Langfang,634,Ba,
10,Hebei,95,Langfang,635,Dachang Hui,大厂回族自治县
10,Hebei,95,Langfang,636,Daicheng,大城县
10,Hebei,95,Langfang,637,Gu'an,固安县
10,Hebei,95,Langfang,638,Longfang,
10,Hebei,95,Langfang,639,Sanhe,三河市
10,Hebei,95,Langfang,640,Wen'an,文安县
10,Hebei,95,Langfang,641,Xianghe,香河县
10,Hebei,95,Langfang,642,Yongqing,永清县
10,Hebei,96,Qinhuangdao,643,Changli,昌黎县
10,Hebei,96,Qinhuangdao,644,Funing,抚宁县
10,Hebei,96,Qinhuangdao,645,Lulong,卢龙县
10,Hebei,96,Qinhuangdao,646,Qinglong,
10,Hebei,96,Qinhuangdao,647,Qinhuangdao,
10,Hebei,97,Shijiazhuang,648,Gaocheng,藳城市
10,Hebei,97,Shijiazhuang,649,Gaoyi,高邑县
10,Hebei,97,Shijiazhuang,650,Huelu,
10,Hebei,97,Shijiazhuang,651,Jingjing,井陉县
10,Hebei,97,Shijiazhuang,652,Ji,
10,Hebei,97,Shijiazhuang,653,Lingshou,灵寿县
10,Hebei,97,Shijiazhuang,654,Luancheng,栾城县
10,Hebei,97,Shijiazhuang,655,Pingshan,平山县
10,Hebei,97,Shijiazhuang,656,Shenze,深泽县
10,Hebei,97,Shijiazhuang,657,Shijiazhuang,
10,Hebei,97,Shijiazhuang,658,Shulu,
10,Hebei,97,Shijiazhuang,659,Wuji,无极县
10,Hebei,97,Shijiazhuang,660,Xingtang,行唐县
10,Hebei,97,Shijiazhuang,661,Xinle,新乐市
10,Hebei,97,Shijiazhuang,662,Yuanshi,元氏县
10,Hebei,97,Shijiazhuang,663,Zanhuang,赞皇县
10,Hebei,97,Shijiazhuang,664,Zhao,赵县
10,Hebei,97,Shijiazhuang,665,Zhengding,正定县
10,Hebei,98,Tangshan,666,Fengnan,丰南区
10,Hebei,98,Tangshan,667,Fengrun,丰润区
10,Hebei,98,Tangshan,668,Leting,乐亭县
10,Hebei,98,Tangshan,669,Luannan,滦南县
10,Hebei,98,Tangshan,670,Luan,滦县
10,Hebei,98,Tangshan,671,Qian'an,迁安市
10,Hebei,98,Tangshan,672,Qianxi,迁西县
10,Hebei,98,Tangshan,673,Tanghai,唐海县
10,Hebei,98,Tangshan,674,Tangshan,唐山市
10,Hebei,98,Tangshan,675,Yutian,玉田县
10,Hebei,98,Tangshan,676,Zunhua,遵化市
10,Hebei,99,Xingtai,677,Baixiang,柏乡县
10,Hebei,99,Xingtai,678,Guangzong,广宗县
10,Hebei,99,Xingtai,679,Julu,巨鹿县
10,Hebei,99,Xingtai,680,Lincheng,临城县
10,Hebei,99,Xingtai,681,Linxi,临西县
10,Hebei,99,Xingtai,682,Longyao,隆尧县
10,Hebei,99,Xingtai,683,Nangong,南宫市
10,Hebei,99,Xingtai,684,Nanhe,南和县
10,Hebei,99,Xingtai,685,Neiqiu,内丘县
10,Hebei,99,Xingtai,686,Ningjin,宁晋县
10,Hebei,99,Xingtai,687,Pingxiang,平乡县
10,Hebei,99,Xingtai,688,Qinghe,
10,Hebei,99,Xingtai,689,Ren,任县
10,Hebei,99,Xingtai,690,Shahe,沙河市
10,Hebei,99,Xingtai,691,Wei,魏县
10,Hebei,99,Xingtai,692,Xingtai shì,邢台县
10,Hebei,99,Xingtai,693,Xingtai Xiàn,邢台县
10,Hebei,99,Xingtai,694,Xinhe,新河县
10,Hebei,100,Zhangjiakou,695,Chicheng,赤城县
10,Hebei,100,Zhangjiakou,696,Chongli,崇礼县
10,Hebei,100,Zhangjiakou,697,Guyuan,沽源县
10,Hebei,100,Zhangjiakou,698,Huai'an,怀安县
10,Hebei,100,Zhangjiakou,699,Huailai,怀来县
10,Hebei,100,Zhangjiakou,700,Kangbao,康保县
10,Hebei,100,Zhangjiakou,701,Shangyi,尚义县
10,Hebei,100,Zhangjiakou,702,Wanquan,万全县
10,Hebei,100,Zhangjiakou,703,Xuanhua,宣化县
10,Hebei,100,Zhangjiakou,704,Yangyuan,阳原县
10,Hebei,100,Zhangjiakou,705,Yu,蔚县
10,Hebei,100,Zhangjiakou,706,Zhangbei,张北县
10,Hebei,100,Zhangjiakou,707,Zhangjiakou,
10,Hebei,100,Zhangjiakou,708,Zhuolu,涿鹿县
11,Heilongjiang,101,Daqing,709,Daqina,
11,Heilongjiang,101,Daqing,710,Dorbod Mongol,蒙古族自治县
11,Heilongjiang,101,Daqing,711,Lindian,林甸县
11,Heilongjiang,101,Daqing,712,Zhaoyuan,肇源县
11,Heilongjiang,101,Daqing,713,Zhaozhou,肇州县
11,Heilongjiang,102,Daxing'anling,714,Huma,呼玛县
11,Heilongjiang,102,Daxing'anling,715,Huzhong,呼玛县
11,Heilongjiang,102,Daxing'anling,716,Mohe,漠河县
11,Heilongjiang,102,Daxing'anling,717,Tahe,塔河县
11,Heilongjiang,102,Daxing'anling,718,Xinlin,新林区
11,Heilongjiang,103,Harbin,719,Acheng,阿城区
11,Heilongjiang,103,Harbin,720,Bayan,巴彦县
11,Heilongjiang,103,Harbin,721,Bin,宾县
11,Heilongjiang,103,Harbin,722,Fangzheng,方正县
11,Heilongjiang,103,Harbin,723,Harbin,
11,Heilongjiang,103,Harbin,724,Hulan,呼兰区
11,Heilongjiang,103,Harbin,725,Mulan,木兰县
11,Heilongjiang,103,Harbin,726,Shangzhi,尚志市
11,Heilongjiang,103,Harbin,727,Shuangcheng,双城市
11,Heilongjiang,103,Harbin,728,Tonghe,通河县
11,Heilongjiang,103,Harbin,729,Wuchang,五常市
11,Heilongjiang,103,Harbin,730,Yanshou,延寿县
11,Heilongjiang,103,Harbin,731,Yilan,依兰县
11,Heilongjiang,104,Hegang,732,Hegang shì,鹤岗市
11,Heilongjiang,104,Hegang,733,Hegang,鹤岗区
11,Heilongjiang,104,Hegang,734,Luobei,萝北县
11,Heilongjiang,104,Hegang,735,Suibin,绥滨县
11,Heilongjiang,105,Heihe,736,Bei'an,北安市
11,Heilongjiang,105,Heihe,737,Dedu,
11,Heilongjiang,105,Heihe,738,Heihe,
11,Heilongjiang,105,Heihe,739,Nenjiang,嫩江县
11,Heilongjiang,105,Heihe,740,Sunwu,孙吴县
11,Heilongjiang,105,Heihe,741,Wudalianchi,五大连池市
11,Heilongjiang,105,Heihe,742,Xunke,逊克县
11,Heilongjiang,106,Jiamusi,743,Fujin,富锦市
11,Heilongjiang,106,Jiamusi,744,Fuyuan,抚远县
11,Heilongjiang,106,Jiamusi,745,Huachuan,桦川县
11,Heilongjiang,106,Jiamusi,746,Huanan,桦南县
11,Heilongjiang,106,Jiamusi,747,Jiamusi,
11,Heilongjiang,106,Jiamusi,748,Tangyuan,汤原县
11,Heilongjiang,106,Jiamusi,749,Tongjiang,同江市
11,Heilongjiang,107,Jixi,750,Hulin,虎林市
11,Heilongjiang,107,Jixi,751,Jidong,鸡东县
11,Heilongjiang,107,Jixi,752,Jixi,
11,Heilongjiang,107,Jixi,753,Mishan,密山市
11,Heilongjiang,108,Mudanjiang,754,Dongning,东宁县
11,Heilongjiang,108,Mudanjiang,755,Hailin,海林市
11,Heilongjiang,108,Mudanjiang,756,Linkou,
11,Heilongjiang,108,Mudanjiang,757,Mudanjiang,
11,Heilongjiang,108,Mudanjiang,758,Muling,穆棱市
11,Heilongjiang,108,Mudanjiang,759,Ning'an,宁安市
11,Heilongjiang,108,Mudanjiang,760,Suifenhe,绥芬河市
11,Heilongjiang,109,Qiqihar,761,Baiquan,拜泉县
11,Heilongjiang,109,Qiqihar,762,Fuyu,富裕县
11,Heilongjiang,109,Qiqihar,763,Gannan,甘南县
11,Heilongjiang,109,Qiqihar,764,Kedong,克东县
11,Heilongjiang,109,Qiqihar,765,Keshan,克山县
11,Heilongjiang,109,Qiqihar,766,Longjiang,
11,Heilongjiang,109,Qiqihar,767,Nehe,讷河市
11,Heilongjiang,109,Qiqihar,768,Nianzishan,碾子山区
11,Heilongjiang,109,Qiqihar,769,Qiqihar,
11,Heilongjiang,109,Qiqihar,770,Tailai,泰来县
11,Heilongjiang,109,Qiqihar,771,Yi'an,依安县
11,Heilongjiang,110,Qitaihe,772,Boli,勃利县
11,Heilongjiang,110,Qitaihe,773,Qitaihe,
11,Heilongjiang,111,Shuangyashan,774,Baoqing,宝清县
11,Heilongjiang,111,Shuangyashan,775,Jixian,集贤县
11,Heilongjiang,111,Shuangyashan,776,Raohe,饶河县
11,Heilongjiang,111,Shuangyashan,777,Shuangyashan,
11,Heilongjiang,111,Shuangyashan,778,Youyi,友谊县
11,Heilongjiang,112,Suihua,779,Anda,安达市
11,Heilongjiang,112,Suihua,780,Hailun,海伦市
11,Heilongjiang,112,Suihua,781,Lanxi,兰西县
11,Heilongjiang,112,Suihua,782,Mingshui,明水县
11,Heilongjiang,112,Suihua,783,Qing'an,庆安县
11,Heilongjiang,112,Suihua,784,Qinggang,青冈县
11,Heilongjiang,112,Suihua,785,Suihua,
11,Heilongjiang,112,Suihua,786,Suileng,绥棱县
11,Heilongjiang,112,Suihua,787,Wangkui,望奎县
11,Heilongjiang,112,Suihua,788,Zhaodong,肇东市
11,Heilongjiang,113,Yichun,789,Cuiluan,翠峦区
11,Heilongjiang,113,Yichun,790,Jiayin,
11,Heilongjiang,113,Yichun,791,Tieli,铁力市
11,Heilongjiang,113,Yichun,792,Wuyiling,乌伊岭区
11,Heilongjiang,113,Yichun,793,Yichun,伊春区
12,Henan,114,Anyang,794,Anyang Shì,
12,Henan,114,Anyang,795,Anyang Xiàn,
12,Henan,114,Anyang,796,Hua,滑县
12,Henan,114,Anyang,797,Lin,
12,Henan,114,Anyang,798,Neihuang,内黄县
12,Henan,114,Anyang,799,Tangyin,汤阴县
12,Henan,115,Hebi,800,Hebi,
12,Henan,115,Hebi,801,Qi,淇县
12,Henan,115,Hebi,802,Xun,
12,Henan,116,Jiaozuo,803,Bo'ai,博爱县
12,Henan,116,Jiaozuo,804,Jiaozuo,
12,Henan,116,Jiaozuo,805,Meng,
12,Henan,116,Jiaozuo,806,Qinyang,沁阳市
12,Henan,116,Jiaozuo,807,Wen,温县
12,Henan,116,Jiaozuo,808,Wuzhi,武陟县
12,Henan,116,Jiaozuo,809,Xiuwu,修武县
12,Henan,117,Jiyuan shi,810,Jiyuan,
12,Henan,118,Kaifeng,811,Kaifeng Xiàn,开封县
12,Henan,118,Kaifeng,812,Kaifeng,开封县
12,Henan,118,Kaifeng,813,Lankao,兰考县
12,Henan,118,Kaifeng,814,Qi,淇县
12,Henan,118,Kaifeng,815,Tongxu,通许县
12,Henan,118,Kaifeng,816,Weishi,尉氏县
12,Henan,119,Luohe,817,Linying,临颍县
12,Henan,119,Luohe,818,Luohe,
12,Henan,119,Luohe,819,Wuyang,舞阳县
12,Henan,119,Luohe,820,Yancheng,郾城区
12,Henan,120,Luoyang,821,Luanchuan,栾川县
12,Henan,120,Luoyang,822,Luoning,洛宁县
12,Henan,120,Luoyang,823,Luoyang,
12,Henan,120,Luoyang,824,Mengjin,孟津县
12,Henan,120,Luoyang,825,Ruyang,汝阳县
12,Henan,120,Luoyang,826,Song,嵩县
12,Henan,120,Luoyang,827,Xin'an,新安县
12,Henan,120,Luoyang,828,Yanshi,偃师市
12,Henan,120,Luoyang,829,Yichuan,伊川县
12,Henan,120,Luoyang,830,Yiyang,宜阳县
12,Henan,121,Nanyang,831,Deng,
12,Henan,121,Nanyang,832,Fangcheng,方城县
12,Henan,121,Nanyang,833,Nanyang Shì,南阳市
12,Henan,121,Nanyang,834,Nanyang Xiàn,南阳县
12,Henan,121,Nanyang,835,Nanzhao,南召县
12,Henan,121,Nanyang,836,Neixiang,内乡县
12,Henan,121,Nanyang,837,Sheqi,社旗县
12,Henan,121,Nanyang,838,Tanghe,唐河县
12,Henan,121,Nanyang,839,Tongbai,桐柏县
12,Henan,121,Nanyang,840,Xichuan,淅川县
12,Henan,121,Nanyang,841,Xinye,新野县
12,Henan,121,Nanyang,842,Xixia,西峡县
12,Henan,121,Nanyang,843,Zhenping,镇平县
12,Henan,122,Pingdingshan,844,Baofeng,宝丰县
12,Henan,122,Pingdingshan,845,Jia,郏县
12,Henan,122,Pingdingshan,846,Linru,
12,Henan,122,Pingdingshan,847,Lushan,鲁山县
12,Henan,122,Pingdingshan,848,Pingdingshan,
12,Henan,122,Pingdingshan,849,Wugang,舞钢市
12,Henan,122,Pingdingshan,850,Ye,叶县
12,Henan,123,Puyang,851,Fanxian,
12,Henan,123,Puyang,852,Nanle,南乐县
12,Henan,123,Puyang,853,Puyang Shì,濮阳市
12,Henan,123,Puyang,854,Puyang Xiàn,濮阳县
12,Henan,123,Puyang,855,Qingfeng,清丰县
12,Henan,123,Puyang,856,Taiqian,台前县
12,Henan,124,Sanmenxia,857,Lingbao,
12,Henan,124,Sanmenxia,858,Lushi,卢氏县
12,Henan,124,Sanmenxia,859,Mianchi,渑池县
12,Henan,124,Sanmenxia,860,Sanmenxia,
12,Henan,124,Sanmenxia,861,Shan,陕县
12,Henan,124,Sanmenxia,862,Yima,义马市
12,Henan,125,Shangqiu,863,Minquan,民权县
12,Henan,125,Shangqiu,864,Ningling,宁陵县
12,Henan,125,Shangqiu,865,Shangqiu Shì,睢阳市
12,Henan,125,Shangqiu,866,Sui,睢县
12,Henan,125,Shangqiu,867,Suiyang,睢阳区
12,Henan,125,Shangqiu,868,Xiayi,夏邑县
12,Henan,125,Shangqiu,869,Yongcheng,永城市
12,Henan,125,Shangqiu,870,Yucheng,虞城县
12,Henan,125,Shangqiu,871,Zhecheng,
12,Henan,126,Xinxiang,872,Changyuan,长垣县
12,Henan,126,Xinxiang,873,Fengqiu,封丘县
12,Henan,126,Xinxiang,874,Houjia,
12,Henan,126,Xinxiang,875,Huixian,辉县市
12,Henan,126,Xinxiang,876,Ji,
12,Henan,126,Xinxiang,877,Xinxiang Shì,
12,Henan,126,Xinxiang,878,Xinxiang Xiàn,
12,Henan,126,Xinxiang,879,Yanjin,延津县
12,Henan,126,Xinxiang,880,Yuanyang,原阳县
12,Henan,127,Xinyang,881,Guangshan,光山县
12,Henan,127,Xinyang,882,Gushi,固始县
12,Henan,127,Xinyang,883,Huaibin,淮滨县
12,Henan,127,Xinyang,884,Huangchuan,潢川县
12,Henan,127,Xinyang,885,Luoshan,罗山县
12,Henan,127,Xinyang,886,Shancheng,山城区
12,Henan,127,Xinyang,887,Xinxian,
12,Henan,127,Xinyang,888,Xinyang Shì,信阳市
12,Henan,127,Xinyang,889,Xinyang Xiàn,信阳县
12,Henan,127,Xinyang,890,Xi,息县
12,Henan,128,Xuchang,891,Changge,长葛市
12,Henan,128,Xuchang,892,Xiangcheng,项城市
12,Henan,128,Xuchang,893,Xuchang Shì,许昌市
12,Henan,128,Xuchang,894,Xuchang Xiàn,许昌县
12,Henan,128,Xuchang,895,Yanling,鄢陵县
12,Henan,128,Xuchang,896,Yu,
12,Henan,129,Zhengzhou,897,Dengfeng,登封市
12,Henan,129,Zhengzhou,898,Gong,
12,Henan,129,Zhengzhou,899,Mi,
12,Henan,129,Zhengzhou,900,Xingyang,荥阳市
12,Henan,129,Zhengzhou,901,Xinzheng,新郑市
12,Henan,129,Zhengzhou,902,Zhengzhou,
12,Henan,129,Zhengzhou,903,Zhongmou,中牟县
12,Henan,130,Zhoukou,904,Dancheng,郸城县
12,Henan,130,Zhoukou,905,Fugou,扶沟县
12,Henan,130,Zhoukou,906,Huaiyang,淮阳县
12,Henan,130,Zhoukou,907,Luyi,鹿邑县
12,Henan,130,Zhoukou,908,Shangshui,商水县
12,Henan,130,Zhoukou,909,Shenqiu,沈丘县
12,Henan,130,Zhoukou,910,Taikang,太康县
12,Henan,130,Zhoukou,911,Xiangcheng,项城市
12,Henan,130,Zhoukou,912,Xihua,西华县
12,Henan,130,Zhoukou,913,Zhoukou,
12,Henan,131,Zhumadian,914,Biyang,
12,Henan,131,Zhumadian,915,Pingyu,平舆县
12,Henan,131,Zhumadian,916,Queshan,确山县
12,Henan,131,Zhumadian,917,Runan,汝南县
12,Henan,131,Zhumadian,918,Shangcai,上蔡县
12,Henan,131,Zhumadian,919,Suiping,遂平县
12,Henan,131,Zhumadian,920,Xincai,新蔡县
12,Henan,131,Zhumadian,921,Xiping,西平县
12,Henan,131,Zhumadian,922,Zhengyang,正阳县
12,Henan,131,Zhumadian,923,Zhumadian,
13,Hubei,132,Enshi Tujia and Miao,924,Badong,巴东县
13,Hubei,132,Enshi Tujia and Miao,925,Enshi Tujia and Miao,恩施土家族苗族自治州
13,Hubei,132,Enshi Tujia and Miao,926,Hefeng,鹤峰县
13,Hubei,132,Enshi Tujia and Miao,927,Jianshi,建始县
13,Hubei,132,Enshi Tujia and Miao,928,Laifeng,来凤县
13,Hubei,132,Enshi Tujia and Miao,929,Lichuan,利川市
13,Hubei,132,Enshi Tujia and Miao,930,Xianfeng,咸丰县
13,Hubei,132,Enshi Tujia and Miao,931,Xuan En,
13,Hubei,133,Ezhou,932,Echeng Qu,鄂城区
13,Hubei,133,Ezhou,933,Echeng Shì,鄂城市
13,Hubei,134,Huanggang,934,Guangji,
13,Hubei,134,Huanggang,935,Hong'an,红安县
13,Hubei,134,Huanggang,936,Huanggang,
13,Hubei,134,Huanggang,937,Huangmei,黄梅县
13,Hubei,134,Huanggang,938,Luotian,罗田县
13,Hubei,134,Huanggang,939,Macheng,麻城市
13,Hubei,134,Huanggang,940,Qichun,蕲春县
13,Hubei,134,Huanggang,941,Xishui,浠水县
13,Hubei,134,Huanggang,942,Yingshan,英山县
13,Hubei,135,Huangshi,943,Daye,大冶市
13,Hubei,135,Huangshi,944,Huangshi,
13,Hubei,135,Huangshi,945,Yangxin,阳新县
13,Hubei,136,Jingmen,946,Jingmen,
13,Hubei,136,Jingmen,947,Jingshan,京山县
13,Hubei,136,Jingmen,948,Shayang,沙洋县
13,Hubei,136,Jingmen,949,Zhongxiang,钟祥市
13,Hubei,137,Jingzhou,950,Gong'an,公安县
13,Hubei,137,Jingzhou,951,Honghu,洪湖市
13,Hubei,137,Jingzhou,952,Jiangling,江陵县
13,Hubei,137,Jingzhou,953,Jianli,监利县
13,Hubei,137,Jingzhou,954,Jingzhou,荆州市
13,Hubei,137,Jingzhou,955,Shashi,沙市区
13,Hubei,137,Jingzhou,956,Shishou,
13,Hubei,137,Jingzhou,957,Songzi,松滋市
13,Hubei,138,Qianjiang,958,Qianjiang,潜江市
13,Hubei,139,Shennongjia,959,Shennongjia,
13,Hubei,140,Shiyan,960,Fang,房县
13,Hubei,140,Shiyan,961,Junxian,
13,Hubei,140,Shiyan,962,Shiyan,
13,Hubei,140,Shiyan,963,Yun,郧县
13,Hubei,140,Shiyan,964,Yunxi,郧西县
13,Hubei,140,Shiyan,965,Zhushan,竹山县
13,Hubei,140,Shiyan,966,Zhuxi,竹溪县
13,Hubei,141,Suizhou Shi,967,Suizhou,
13,Hubei,141,Suizhou Shi,968,Yingshan,英山县
13,Hubei,142,Tianmen,969,Tianmen,天门市
13,Hubei,143,Wuhan,970,Hanyang,汉阳区
13,Hubei,143,Wuhan,971,Huangpi,黄陂区
13,Hubei,143,Wuhan,972,Wuchang,武昌区
13,Hubei,143,Wuhan,973,Wuhan,
13,Hubei,143,Wuhan,974,Xinzhou,新洲区
13,Hubei,144,Xiangfan,975,Baokang,保康县
13,Hubei,144,Xiangfan,976,Gucheng,谷城县
13,Hubei,144,Xiangfan,977,Laohekou,老河口市
